3000 0.199873 1.998733e-01
3000 0.099873 9.987335e-02
3000 0.199873 1.998733e-01
3000 0.199873 1.998733e-01
3000 0.099873 9.987335e-02
3000 0.199873 1.998733e-01
3000 0.199873 1.998733e-01
3000 0.099873 9.987335e-02
3000 0.099873 9.987335e-02
3000 0.199873 1.998733e-01
3000 0.199873 1.998733e-01
3000 0.099873 9.987335e-02
3000 0.199873 1.998733e-01
3000 0.099873 9.987335e-02
3000 0.199873 1.998733e-01
3000 0.099873 9.987335e-02
3000 0.099873 9.987335e-02
3000 0.199873 1.998733e-01
3000 0.199873 1.998733e-01
3000 0.099873 9.987335e-02
3000 0.199873 1.998733e-01
3000 0.199873 1.998733e-01
3000 0.199873 1.998733e-01
3000 0.099873 9.987335e-02
3000 0.099873 9.987335e-02
3000 0.099873 9.987335e-02
3000 0.099873 9.987335e-02
3000 0.199873 1.998733e-01
3000 0.099873 9.987335e-02
3000 0.199873 1.998733e-01
9.987335e-02 1.998733e-01 1.532067e-01 1.998733e-01 4.988877e-02
